0	126	614	471	2
0	22	639	469	2
0	158	389	474	1
152	152	576	476	5
46	43	615	470	7
158	282	442	474	1
49	6	256	478	4
80	268	367	475	1
4	249	323	476	1
93	275	474	473	1
25	230	383	473	1
0	2	600	476	1
402	152	545	352	1
232	100	391	295	2
189	240	334	438	3
431	209	565	402	1
418	174	537	343	1
382	280	551	477	1
230	113	391	337	1
12	128	586	477	1
492	312	639	477	1
174	255	361	469	1
425	229	567	448	1
261	184	392	352	1
