0	159	596	474	2
0	25	639	475	2
1	157	390	474	1
161	283	442	475	1
49	3	258	477	4
82	267	358	474	1
5	248	326	475	1
87	273	474	473	1
27	230	387	474	1
403	152	545	351	1
163	131	328	328	2
188	240	337	437	3
432	210	565	402	1
417	174	538	343	1
383	279	552	477	1
291	203	440	404	1
492	312	639	477	1
254	318	403	477	1
425	229	567	447	1
261	184	391	351	1
