0	163	395	473	1
155	283	441	475	1
0	235	361	470	1
0	247	321	474	1
88	274	468	473	1
0	92	614	475	1
402	152	544	351	1
322	154	480	345	1
238	79	384	281	1
430	211	563	402	1
417	174	537	343	1
383	279	551	476	1
442	124	539	273	1
7	172	603	479	1
492	311	639	477	1
255	303	415	478	1
256	301	417	478	1
425	229	567	447	1
261	184	391	351	1
