21	188	522	473	1
34	220	622	472	2
0	0	181	473	4
0	158	404	474	1
39	6	169	452	2
103	217	510	475	5
161	281	444	473	1
55	10	260	479	4
109	266	394	473	1
3	248	326	478	1
86	273	475	473	1
24	87	634	477	1
99	90	164	192	5
402	152	542	351	1
323	154	482	346	1
108	312	231	477	2
431	210	565	402	1
417	174	537	342	1
383	280	551	477	1
443	123	541	275	1
51	182	577	477	1
492	312	639	476	1
256	302	415	478	1
256	302	416	477	1
424	229	567	447	1
262	183	391	351	1
