0	158	567	477	2
0	22	639	474	2
0	157	390	474	1
44	41	616	470	7
160	283	441	473	1
48	5	255	479	4
74	268	360	473	1
5	249	324	475	1
89	272	478	473	1
28	230	387	473	1
0	8	600	473	1
402	152	545	352	1
232	99	394	295	2
189	239	336	438	3
431	210	564	402	1
417	174	537	343	1
382	279	551	476	1
252	149	409	364	1
10	127	589	477	1
492	311	639	477	1
227	295	393	476	1
424	228	567	447	1
261	184	391	352	1
