30	218	622	475	2
0	4	72	302	2
158	284	445	474	1
0	245	364	473	1
6	253	332	475	1
98	274	459	473	1
14	107	626	477	1
402	152	545	352	1
322	154	480	345	1
238	79	386	281	1
432	210	564	403	1
419	174	536	343	1
383	280	550	476	1
442	124	538	273	1
8	171	604	478	1
491	311	639	477	1
255	301	416	478	1
256	301	416	478	1
424	229	567	447	1
261	184	391	350	1
