30	218	621	476	2
3	206	358	476	1
0	3	72	301	2
156	286	439	475	1
0	248	367	475	1
9	253	339	477	1
115	277	455	474	1
17	105	633	479	1
402	152	544	351	1
323	154	481	345	1
238	79	386	281	1
431	209	563	402	1
419	174	536	343	1
383	279	549	477	1
441	124	539	273	1
9	171	605	478	1
491	310	639	477	1
256	301	417	478	1
255	302	416	477	1
425	230	565	445	1
261	184	391	350	1
