0	0	374	460	1
14	180	513	474	1
6	0	231	479	4
0	161	383	475	1
38	6	165	434	2
107	209	504	475	5
163	281	446	473	1
120	268	388	472	1
4	248	326	478	1
89	273	472	474	1
0	7	639	476	1
103	90	182	210	5
403	152	541	351	1
252	182	412	377	1
199	247	365	446	3
431	210	564	403	1
418	175	537	343	1
383	279	551	477	1
441	125	537	274	1
74	173	586	479	1
492	312	639	477	1
256	301	415	478	1
256	302	415	478	1
424	229	568	448	1
261	184	391	351	1
