18	188	514	471	1
90	237	594	472	2
0	2	233	476	4
0	159	380	473	1
50	159	492	474	5
161	281	446	474	1
50	5	255	479	4
123	268	386	474	1
6	251	325	477	1
98	274	477	475	1
33	233	433	472	1
23	7	636	474	1
166	80	258	217	5
403	153	541	350	1
263	344	409	476	2
119	341	239	478	1
431	211	565	403	1
417	174	537	343	1
382	280	551	476	1
472	138	619	306	1
492	312	639	477	1
254	303	411	477	1
422	227	567	449	1
261	184	391	351	1
